2023-07-06 01:21:25,176 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:22:58,807 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:26:16,973 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:30:54,597 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:33:34,118 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:34:04,714 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:34:32,332 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:35:06,884 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:35:47,881 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:36:27,680 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 01:43:05,348 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:07:59,945 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:08:58,200 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:09:23,253 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:09:38,268 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:10:15,024 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7778
 
2023-07-06 10:13:10,064 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:13:36,144 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:14:08,549 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:14:49,161 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:15:16,014 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:15:41,968 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:18:00,078 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:19:06,705 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:22:14,476 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:23:48,462 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:24:52,030 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:26:08,698 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:26:45,271 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:27:17,836 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:28:23,497 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:29:40,617 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:30:47,198 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:31:34,135 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:32:17,722 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 10:33:03,273 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 11:09:24,230 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 11:09:52,765 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 11:10:52,872 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 13:08:41,055 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 13:16:36,677 - INFO       - server_run - Получен запрос на соединение от ('127.0.0.1', 39720) 
2023-07-06 13:16:37,186 - DEBUG      - server_run - Из модуля "__main__" была вызвана функция "get_message" c параметрами (<Server(Thread-1, started daemon 139693022266944)>, <socket.socket fd=19, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 39720)>), {}. Инициатор вызова - "run" 
2023-07-06 13:16:37,192 - DEBUG      - server_run - Разбор сообщения от клиента : {'action': 'presence', 'time': 1688638596.6858654, 'levon': {'account_name': 'adsd', 'pubkey': '-----BEGIN PUBLIC KEY-----\nMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAkANDcGIPgna86kaxgqfV\n5Dctq9ZLvOoe9bVFtsPHI4uSXBbzgmmocwIgqQ71rTd0Dr7fJ3UUfYKTHdy3P2EZ\niFU76eyhLPu3nnHQNLF8sorXZH1AYrn+pceIOYI7sQ+2x2zAx3oHqBfYxaR4lBnU\nLFvBlGfYZIwHfxrjTz2Dy1A6OeC8FPZPtN3u7BD03GVyjddIiOMykYkI6ZXjqwKN\nYB3/FfYG4yX5pM/8E7xYWgKnML/lZXMR6YyWcfJNfhZeEvBNVIGWanKStK4XiN8c\nD5FuUc84bhf12UbcaJP9hQaVfHzdThA1vxpsEzKDMnPF/xWblF9DMiKuTfwtghqo\nSwIDAQAB\n-----END PUBLIC KEY-----'}} 
2023-07-06 13:16:37,192 - DEBUG      - server_run - Start auth process for {'account_name': 'adsd', 'pubkey': '-----BEGIN PUBLIC KEY-----\nMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAkANDcGIPgna86kaxgqfV\n5Dctq9ZLvOoe9bVFtsPHI4uSXBbzgmmocwIgqQ71rTd0Dr7fJ3UUfYKTHdy3P2EZ\niFU76eyhLPu3nnHQNLF8sorXZH1AYrn+pceIOYI7sQ+2x2zAx3oHqBfYxaR4lBnU\nLFvBlGfYZIwHfxrjTz2Dy1A6OeC8FPZPtN3u7BD03GVyjddIiOMykYkI6ZXjqwKN\nYB3/FfYG4yX5pM/8E7xYWgKnML/lZXMR6YyWcfJNfhZeEvBNVIGWanKStK4XiN8c\nD5FuUc84bhf12UbcaJP9hQaVfHzdThA1vxpsEzKDMnPF/xWblF9DMiKuTfwtghqo\nSwIDAQAB\n-----END PUBLIC KEY-----'} 
2023-07-06 13:16:37,194 - DEBUG      - server_run - Unknown username, sending {'response': 400, 'error': 'User not registered.'} 
2023-07-06 13:16:37,194 - DEBUG      - server_run - Из модуля "__main__" была вызвана функция "send_message" c параметрами (<Server(Thread-1, started daemon 139693022266944)>, <socket.socket fd=19, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 39720)>, {'response': 400, 'error': 'User not registered.'}), {}. Инициатор вызова - "autorize_user" 
2023-07-06 13:18:46,204 - INFO       - server_run - Получен запрос на соединение от ('127.0.0.1', 52298) 
2023-07-06 13:18:46,705 - DEBUG      - server_run - Из модуля "__main__" была вызвана функция "get_message" c параметрами (<Server(Thread-1, started daemon 139693022266944)>, <socket.socket fd=19, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 52298)>), {}. Инициатор вызова - "run" 
2023-07-06 13:18:46,705 - DEBUG      - server_run - Разбор сообщения от клиента : {'action': 'presence', 'time': 1688638726.211079, 'levon': {'account_name': 'QQQ', 'pubkey': '-----BEGIN PUBLIC KEY-----\nMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnmKrdXyEgWRxTPaHdnWY\nu40BB481OX70CaIY3RK+5QNliZH+m5QPSrZCh5XcOUsScLlnkk5Y/J768Qn/57mQ\ntyUCtTSwhvcOrGnN68KpQV89+7P1heOFaXRLL7bXSGGqjxt+KZN3pXirWA2TaOkl\nZB+hlAica4zR3X4esNULzcRCkhPzh7YvkysrnE7Amd6EBMj4fuV2DKpxKb3pb5R7\nofmQIIqccLROxTxrboaspLJFAOncH4fhoXcpFvifrW8CIOw1OvS3ueLVcy6VX0sg\n/RoJFN/3QIhGPkJto67W/R1B3j7eVu2TwM49EwXx2KK9LIdMmwznC51tzTcAhBTv\nZwIDAQAB\n-----END PUBLIC KEY-----'}} 
2023-07-06 13:18:46,706 - DEBUG      - server_run - Start auth process for {'account_name': 'QQQ', 'pubkey': '-----BEGIN PUBLIC KEY-----\nMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnmKrdXyEgWRxTPaHdnWY\nu40BB481OX70CaIY3RK+5QNliZH+m5QPSrZCh5XcOUsScLlnkk5Y/J768Qn/57mQ\ntyUCtTSwhvcOrGnN68KpQV89+7P1heOFaXRLL7bXSGGqjxt+KZN3pXirWA2TaOkl\nZB+hlAica4zR3X4esNULzcRCkhPzh7YvkysrnE7Amd6EBMj4fuV2DKpxKb3pb5R7\nofmQIIqccLROxTxrboaspLJFAOncH4fhoXcpFvifrW8CIOw1OvS3ueLVcy6VX0sg\n/RoJFN/3QIhGPkJto67W/R1B3j7eVu2TwM49EwXx2KK9LIdMmwznC51tzTcAhBTv\nZwIDAQAB\n-----END PUBLIC KEY-----'} 
2023-07-06 13:18:46,707 - DEBUG      - server_run - Correct username, starting passwd check. 
2023-07-06 13:21:40,581 - INFO       - server_run - Серверный модуль запущен. Адрес: 127.0.0.1 Порт: 7777
 
2023-07-06 13:21:49,210 - INFO       - server_run - Получен запрос на соединение от ('127.0.0.1', 47344) 
2023-07-06 13:21:49,718 - DEBUG      - server_run - Из модуля "__main__" была вызвана функция "get_message" c параметрами (<Server(Thread-1, started daemon 140304305428032)>, <socket.socket fd=19, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 47344)>), {}. Инициатор вызова - "run" 
2023-07-06 13:21:49,724 - DEBUG      - server_run - Разбор сообщения от клиента : {'action': 'presence', 'time': 1688638909.2183812, 'levon': {'account_name': 'QQQ', 'pubkey': '-----BEGIN PUBLIC KEY-----\nMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAnmKrdXyEgWRxTPaHdnWY\nu40BB481OX70CaIY3RK+5QNliZH+m5QPSrZCh5XcOUsScLlnkk5Y/J768Qn/57mQ\ntyUCtTSwhvcOrGnN68KpQV89+7P1heOFaXRLL7bXSGGqjxt+KZN3pXirWA2TaOkl\nZB+hlAica4zR3X4esNULzcRCkhPzh7YvkysrnE7Amd6EBMj4fuV2DKpxKb3pb5R7\nofmQIIqccLROxTxrboaspLJFAOncH4fhoXcpFvifrW8CIOw1OvS3ueLVcy6VX0sg\n/RoJFN/3QIhGPkJto67W/R1B3j7eVu2TwM49EwXx2KK9LIdMmwznC51tzTcAhBTv\nZwIDAQAB\n-----END PUBLIC KEY-----'}} 
